id,title,start_date,end_date,statistics
55366,Iiwake Bunny,2022-12-03,2022-12-03,"{'status': {'watching': '7', 'completed': '260', 'on_hold': '3', 'dropped': '12', 'plan_to_watch': '47'}, 'num_list_users': 329}"
55367,Mosh Race,2023-01-27,2023-01-27,"{'status': {'watching': '10', 'completed': '234', 'on_hold': '3', 'dropped': '15', 'plan_to_watch': '37'}, 'num_list_users': 299}"
55368,P.E.T.,2023-03-15,2023-03-15,"{'status': {'watching': '12', 'completed': '292', 'on_hold': '4', 'dropped': '14', 'plan_to_watch': '59'}, 'num_list_users': 381}"
55369,Michizure,2023-03-22,2023-03-22,"{'status': {'watching': '12', 'completed': '368', 'on_hold': '3', 'dropped': '14', 'plan_to_watch': '51'}, 'num_list_users': 448}"
55370,Planetarium,2023-04-21,2023-04-21,"{'status': {'watching': '14', 'completed': '352', 'on_hold': '5', 'dropped': '14', 'plan_to_watch': '71'}, 'num_list_users': 456}"
55371,Last Of Me,2020-07-26,2020-07-26,"{'status': {'watching': '10', 'completed': '211', 'on_hold': '3', 'dropped': '14', 'plan_to_watch': '47'}, 'num_list_users': 285}"
55372,End Like This,2021-01-09,2021-01-09,"{'status': {'watching': '7', 'completed': '212', 'on_hold': '3', 'dropped': '16', 'plan_to_watch': '40'}, 'num_list_users': 278}"
55373,Cemedine Bond to G17-gou,1979,1979,"{'status': {'watching': '3', 'completed': '33', 'on_hold': '1', 'dropped': '25', 'plan_to_watch': '19'}, 'num_list_users': 81}"
55374,Zero Step,2023-01-20,2023-01-20,"{'status': {'watching': '19', 'completed': '178', 'on_hold': '5', 'dropped': '7', 'plan_to_watch': '95'}, 'num_list_users': 304}"
55375,39 Music!,2016-06-29,2016-06-29,"{'status': {'watching': '7', 'completed': '263', 'on_hold': 0, 'dropped': '14', 'plan_to_watch': '36'}, 'num_list_users': 320}"
55376,Viva Happy,2013-07-26,2013-07-26,"{'status': {'watching': '6', 'completed': '184', 'on_hold': '1', 'dropped': '5', 'plan_to_watch': '26'}, 'num_list_users': 222}"
55378,Kageiro Mai,2022-11-22,2022-11-22,"{'status': {'watching': '8', 'completed': '172', 'on_hold': '1', 'dropped': '11', 'plan_to_watch': '25'}, 'num_list_users': 217}"
55379,Ducky,2023-05-19,2023-05-19,"{'status': {'watching': '7', 'completed': '101', 'on_hold': '1', 'dropped': '7', 'plan_to_watch': '21'}, 'num_list_users': 137}"
55380,SLoWMoTIoN,2014-05-27,2014-05-27,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
55382,Arifureta Sekai Seifuku,2012-06-18,2012-06-18,"{'status': {'watching': '3', 'completed': '69', 'on_hold': '3', 'dropped': '6', 'plan_to_watch': '11'}, 'num_list_users': 92}"
55384,Obake no Ukenerai,2018-01-30,2018-01-30,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
55385,Ultimate Senpai,2019-10-16,2019-10-16,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
55386,Apple dot com,2017-07-01,2017-07-01,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
55387,Kuusou Shou mo Nai Hibi,2015-07-17,2015-07-17,"{'status': {'watching': '5', 'completed': '76', 'on_hold': '1', 'dropped': '6', 'plan_to_watch': '14'}, 'num_list_users': 102}"
55388,Antenna,2021-02-18,2021-02-18,"{'status': {'watching': '6', 'completed': '120', 'on_hold': '1', 'dropped': '15', 'plan_to_watch': '20'}, 'num_list_users': 162}"
55389,BadBye,2011-02-11,2011-02-11,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
55391,Nyochio ga Yattekuru☆Yaa☆Yaa☆Yaa☆,2023-04-01,2023-04-01,"{'status': {'watching': '5', 'completed': '157', 'on_hold': '1', 'dropped': '10', 'plan_to_watch': '25'}, 'num_list_users': 198}"
55392,Follow Your Fantasy,2021-12-17,2021-12-17,"{'status': {'watching': '8', 'completed': '236', 'on_hold': '6', 'dropped': '12', 'plan_to_watch': '42'}, 'num_list_users': 304}"
55393,The IDOLM@STER Cinderella Girls: Starlight Stage CMs,2020-09-03,2021-09-06,"{'status': {'watching': '16', 'completed': '119', 'on_hold': '4', 'dropped': '20', 'plan_to_watch': '67'}, 'num_list_users': 226}"
55394,Jongtama CMs,2020-06-22,,"{'status': {'watching': '21', 'completed': 0, 'on_hold': '18', 'dropped': '16', 'plan_to_watch': '30'}, 'num_list_users': 85}"
55395,DUEL MASTERS PLAY'S: Sekai-kan Movie,2019-11-15,2019-11-15,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
55396,Lushang,2022,2022,"{'status': {'watching': '5', 'completed': '31', 'on_hold': 0, 'dropped': '16', 'plan_to_watch': '22'}, 'num_list_users': 74}"
55397,Pon no Michi,2024-01-06,2024-03-23,"{'status': {'watching': '4770', 'completed': '4865', 'on_hold': '773', 'dropped': '2778', 'plan_to_watch': '13808'}, 'num_list_users': 26994}"
55400,Afuregu!: Aufregendes leben,2022-10-05,2022-10-05,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
55401,Kakkoyoku Naritai,2020-07-18,2020-07-18,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
55402,Jinsei wa Saikou no Himatsubushi,2021-04-24,2021-04-24,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
55404,Slash,2023-05-22,2023-05-22,"{'status': {'watching': '22', 'completed': '719', 'on_hold': '4', 'dropped': '20', 'plan_to_watch': '145'}, 'num_list_users': 910}"
55405,Yuusha-shi Ibun: Fuyou Yuuna wa Kataribe to Naru,2023-04-08,2023-06-17,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
55406,Rakugakisama,2022-05-28,2022-05-28,"{'status': {'watching': '3', 'completed': '97', 'on_hold': '1', 'dropped': '7', 'plan_to_watch': '20'}, 'num_list_users': 128}"
55408,100 Manten☆Pax Salomena,2023-05-21,2023-05-21,"{'status': {'watching': '6', 'completed': '193', 'on_hold': 0, 'dropped': '15', 'plan_to_watch': '22'}, 'num_list_users': 236}"
55410,"Akkenaku, Sekai wa",2023-05-17,2023-05-17,"{'status': {'watching': '7', 'completed': '112', 'on_hold': '2', 'dropped': '14', 'plan_to_watch': '15'}, 'num_list_users': 150}"
55412,Touitten,2022-03-30,2022-03-30,"{'status': {'watching': '5', 'completed': '75', 'on_hold': '3', 'dropped': '7', 'plan_to_watch': '17'}, 'num_list_users': 107}"
55414,Montage,2021-12-03,2021-12-03,"{'status': {'watching': '3', 'completed': '39', 'on_hold': '1', 'dropped': '2', 'plan_to_watch': '6'}, 'num_list_users': 51}"
55415,She's a Teaser,2022-11-01,2022-11-01,"{'status': {'watching': '6', 'completed': '79', 'on_hold': '2', 'dropped': '7', 'plan_to_watch': '16'}, 'num_list_users': 110}"
55416,Kagirinaku Haiiro e,2021-02-26,2021-02-26,"{'status': {'watching': '5', 'completed': '86', 'on_hold': '2', 'dropped': '6', 'plan_to_watch': '17'}, 'num_list_users': 116}"
55417,Red Club,2021-10-17,2021-10-17,"{'status': {'watching': '6', 'completed': '89', 'on_hold': '2', 'dropped': '6', 'plan_to_watch': '21'}, 'num_list_users': 124}"
55418,Criticism,2022-06-05,2022-06-05,"{'status': {'watching': '4', 'completed': '90', 'on_hold': '2', 'dropped': '5', 'plan_to_watch': '12'}, 'num_list_users': 113}"
55419,Tokyo,2023-02-15,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
55421,Flashback Insanity,2022-08-21,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
55423,Dorothy,2022-08-05,2022-08-05,"{'status': {'watching': '4', 'completed': '96', 'on_hold': '2', 'dropped': '7', 'plan_to_watch': '20'}, 'num_list_users': 129}"
55425,Anaphylaxis,2021-10-22,2021-10-22,"{'status': {'watching': '4', 'completed': '92', 'on_hold': '2', 'dropped': '12', 'plan_to_watch': '13'}, 'num_list_users': 123}"
55426,Purple Hype,2021-02-14,2021-02-14,"{'status': {'watching': '6', 'completed': '86', 'on_hold': '1', 'dropped': '7', 'plan_to_watch': '17'}, 'num_list_users': 117}"
55427,Reception,2021-11-26,2021-11-26,"{'status': {'watching': '3', 'completed': '78', 'on_hold': '1', 'dropped': '5', 'plan_to_watch': '14'}, 'num_list_users': 101}"
55428,Seishun no Hikari to Kage,2021-07-21,2021-07-21,"{'status': {'watching': '4', 'completed': '73', 'on_hold': '1', 'dropped': '6', 'plan_to_watch': '14'}, 'num_list_users': 98}"
55429,Error Suisei,2021-02-02,2021-02-02,"{'status': {'watching': '5', 'completed': '81', 'on_hold': '1', 'dropped': '6', 'plan_to_watch': '13'}, 'num_list_users': 106}"
55430,Namida Time Capsule,2020-04-02,2020-04-02,"{'status': {'watching': '7', 'completed': '79', 'on_hold': '2', 'dropped': '6', 'plan_to_watch': '14'}, 'num_list_users': 108}"
55431,Sensei no Iutoori,2020-02-27,2020-02-27,"{'status': {'watching': '6', 'completed': '77', 'on_hold': '1', 'dropped': '5', 'plan_to_watch': '13'}, 'num_list_users': 102}"
55432,Koushin Suru Kaibutsu,2020-01-24,2020-01-24,"{'status': {'watching': '2', 'completed': '77', 'on_hold': '2', 'dropped': '5', 'plan_to_watch': '15'}, 'num_list_users': 101}"
55433,Karma (Music),2020-04-27,2020-04-27,"{'status': {'watching': '6', 'completed': '83', 'on_hold': '1', 'dropped': '5', 'plan_to_watch': '14'}, 'num_list_users': 109}"
55434,Anthracite,2020-07-23,2020-07-23,"{'status': {'watching': '4', 'completed': '86', 'on_hold': '1', 'dropped': '12', 'plan_to_watch': '13'}, 'num_list_users': 116}"
55435,Cocoon (Music),2020-10-23,2020-10-23,"{'status': {'watching': '3', 'completed': '77', 'on_hold': '2', 'dropped': '6', 'plan_to_watch': '12'}, 'num_list_users': 100}"
55436,Clover Game,2021-02-05,2021-02-05,"{'status': {'watching': '4', 'completed': '87', 'on_hold': '1', 'dropped': '8', 'plan_to_watch': '15'}, 'num_list_users': 115}"
55437,Saishin,2021-04-17,2021-04-17,"{'status': {'watching': '4', 'completed': '92', 'on_hold': '3', 'dropped': '10', 'plan_to_watch': '19'}, 'num_list_users': 128}"
55438,Hebi Ringo,2021-07-02,2021-07-02,"{'status': {'watching': '3', 'completed': '72', 'on_hold': '1', 'dropped': '5', 'plan_to_watch': '13'}, 'num_list_users': 94}"
55439,Anzu no Hana,2021-04-28,2021-04-28,"{'status': {'watching': '2', 'completed': '95', 'on_hold': '3', 'dropped': '12', 'plan_to_watch': '13'}, 'num_list_users': 125}"
55440,Momen no Handkerchief,2022-11-01,2022-11-01,"{'status': {'watching': '3', 'completed': '77', 'on_hold': '1', 'dropped': '7', 'plan_to_watch': '12'}, 'num_list_users': 100}"
55441,Hen (Music),2021-07-30,2021-07-30,"{'status': {'watching': '3', 'completed': '78', 'on_hold': '1', 'dropped': '5', 'plan_to_watch': '16'}, 'num_list_users': 103}"
55442,Eien Hanahadashii,2020-08-01,2020-08-01,"{'status': {'watching': '3', 'completed': '75', 'on_hold': '1', 'dropped': '6', 'plan_to_watch': '10'}, 'num_list_users': 95}"
55443,Viking,2021-11-03,2021-11-03,"{'status': {'watching': '4', 'completed': '120', 'on_hold': '1', 'dropped': '11', 'plan_to_watch': '29'}, 'num_list_users': 165}"
55444,Noroshi,2022-04-29,2022-04-29,"{'status': {'watching': '4', 'completed': '87', 'on_hold': '1', 'dropped': '7', 'plan_to_watch': '14'}, 'num_list_users': 113}"
55445,Shinzou,2022-04-20,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
55446,Shin Tantakatantantantanmen,2022-10-22,2022-10-22,"{'status': {'watching': '5', 'completed': '79', 'on_hold': '1', 'dropped': '6', 'plan_to_watch': '16'}, 'num_list_users': 107}"
55447,Otose Thunder,2022-06-12,2022-06-12,"{'status': {'watching': '3', 'completed': '78', 'on_hold': '1', 'dropped': '6', 'plan_to_watch': '15'}, 'num_list_users': 103}"
55448,Sore wo Sekai to Iu n da ne,2021-11-30,2021-11-30,"{'status': {'watching': '6', 'completed': '94', 'on_hold': 0, 'dropped': '8', 'plan_to_watch': '19'}, 'num_list_users': 127}"
55449,Battou,2021-12-22,2021-12-22,"{'status': {'watching': '5', 'completed': '114', 'on_hold': '1', 'dropped': '10', 'plan_to_watch': '18'}, 'num_list_users': 148}"
55451,Hikari no Sasutoki,2015-07-27,2015-07-27,"{'status': {'watching': '4', 'completed': '67', 'on_hold': 0, 'dropped': '7', 'plan_to_watch': '15'}, 'num_list_users': 93}"
55452,Yakousei no Ikimono,2015-08-02,2015-08-02,"{'status': {'watching': '4', 'completed': '65', 'on_hold': 0, 'dropped': '8', 'plan_to_watch': '15'}, 'num_list_users': 92}"
55454,Shuumatsu no Walküre II Part 2,2023-07-12,2023-07-12,"{'status': {'watching': '2168', 'completed': '50822', 'on_hold': '433', 'dropped': '231', 'plan_to_watch': '9809'}, 'num_list_users': 63463}"
55456,Kasumi ga Tsuite Kuru,2021-12-09,2021-12-09,"{'status': {'watching': '6', 'completed': '99', 'on_hold': 0, 'dropped': '7', 'plan_to_watch': '16'}, 'num_list_users': 128}"
55457,The Grown Dinosaur,2021-12-24,2021-12-24,"{'status': {'watching': '2', 'completed': '63', 'on_hold': '1', 'dropped': '6', 'plan_to_watch': '16'}, 'num_list_users': 88}"
55458,"Hana ni Ame wo, Kimi ni Uta wo",2020-05-09,2020-05-09,"{'status': {'watching': '2', 'completed': '46', 'on_hold': '1', 'dropped': '4', 'plan_to_watch': '10'}, 'num_list_users': 63}"
55459,Yowishigure,2020-10-15,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
55461,Time,2022-09-14,2022-09-14,"{'status': {'watching': '6', 'completed': '115', 'on_hold': '1', 'dropped': '9', 'plan_to_watch': '26'}, 'num_list_users': 157}"
55462,Lusi He,2022,2022,"{'status': {'watching': '6', 'completed': '27', 'on_hold': '1', 'dropped': '16', 'plan_to_watch': '23'}, 'num_list_users': 73}"
55463,Odekake Kozame,2023-08-01,,"{'status': {'watching': '1187', 'completed': 0, 'on_hold': '113', 'dropped': '131', 'plan_to_watch': '706'}, 'num_list_users': 2137}"
55464,"Nee, Koko ni Iru.",2016,2016,"{'status': {'watching': '3', 'completed': '53', 'on_hold': '1', 'dropped': '6', 'plan_to_watch': '9'}, 'num_list_users': 72}"
55465,"Boku to, Hanasou.",2018-01-05,2018-01-05,"{'status': {'watching': '2', 'completed': '75', 'on_hold': 0, 'dropped': '12', 'plan_to_watch': '15'}, 'num_list_users': 104}"
55466,Ame yo Ame yo Fure,2021-12-29,2021-12-29,"{'status': {'watching': '5', 'completed': '101', 'on_hold': '2', 'dropped': '14', 'plan_to_watch': '17'}, 'num_list_users': 139}"
55467,Neuromance,2022-03-06,2022-03-06,"{'status': {'watching': '3', 'completed': '79', 'on_hold': '1', 'dropped': '8', 'plan_to_watch': '18'}, 'num_list_users': 109}"
55468,9-gatsu,2021-06-09,2021-06-09,"{'status': {'watching': '2', 'completed': '104', 'on_hold': 0, 'dropped': '13', 'plan_to_watch': '13'}, 'num_list_users': 132}"
55469,Cyberspace Love,2017-10-24,2017-10-24,"{'status': {'watching': '3', 'completed': '73', 'on_hold': 0, 'dropped': '6', 'plan_to_watch': '11'}, 'num_list_users': 93}"
55470,Drive-Thru King,2017-11-28,2017-11-28,"{'status': {'watching': '3', 'completed': '72', 'on_hold': '1', 'dropped': '6', 'plan_to_watch': '12'}, 'num_list_users': 94}"
55471,Darling Klaxon Baby,2021-01-02,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
55472,Nero,2023-04-09,2023-04-09,"{'status': {'watching': '32', 'completed': '794', 'on_hold': '4', 'dropped': '27', 'plan_to_watch': '100'}, 'num_list_users': 957}"
55473,Candy Alien,2020-07-11,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
55477,Dreaming All Alone,2021-12-05,2021-12-05,"{'status': {'watching': '5', 'completed': '88', 'on_hold': '1', 'dropped': '6', 'plan_to_watch': '18'}, 'num_list_users': 118}"
55478,Doctorine,2021-02-10,2021-02-10,"{'status': {'watching': '4', 'completed': '85', 'on_hold': '1', 'dropped': '6', 'plan_to_watch': '15'}, 'num_list_users': 111}"
55481,Voice,2022-07-01,2022-07-01,"{'status': {'watching': '2', 'completed': '92', 'on_hold': '1', 'dropped': '7', 'plan_to_watch': '16'}, 'num_list_users': 118}"
55482,Ontology,2020-10-23,2020-10-23,"{'status': {'watching': '5', 'completed': '138', 'on_hold': 0, 'dropped': '12', 'plan_to_watch': '37'}, 'num_list_users': 192}"
55483,Amagami,2022-02-25,2022-02-25,"{'status': {'watching': '5', 'completed': '174', 'on_hold': '2', 'dropped': '19', 'plan_to_watch': '32'}, 'num_list_users': 232}"
55484,Who Knows the Answer,2022-04-29,2022-04-29,"{'status': {'watching': '2', 'completed': '86', 'on_hold': '2', 'dropped': '6', 'plan_to_watch': '17'}, 'num_list_users': 113}"
55485,Toumei na Shinzou ga Naiteita,2022-05-06,2022-05-06,"{'status': {'watching': '2', 'completed': '85', 'on_hold': '1', 'dropped': '6', 'plan_to_watch': '10'}, 'num_list_users': 104}"
55486,Yoakemade,2020-06-08,2020-06-08,"{'status': {'watching': '3', 'completed': '44', 'on_hold': '1', 'dropped': '4', 'plan_to_watch': '7'}, 'num_list_users': 59}"
55487,Soreyuke! Gakkyuu Iinchou,2020-10-07,2020-10-07,"{'status': {'watching': '4', 'completed': '104', 'on_hold': '2', 'dropped': '11', 'plan_to_watch': '19'}, 'num_list_users': 140}"
55489,Tsuki ga Michiru,2022-08-17,2022-08-17,"{'status': {'watching': '3', 'completed': '46', 'on_hold': '1', 'dropped': '4', 'plan_to_watch': '9'}, 'num_list_users': 63}"
55490,Heartbeat,2022-06-24,2022-06-24,"{'status': {'watching': '3', 'completed': '93', 'on_hold': '2', 'dropped': '7', 'plan_to_watch': '16'}, 'num_list_users': 121}"
55491,Mayday,2022-02-24,2022-02-24,"{'status': {'watching': '3', 'completed': '96', 'on_hold': '1', 'dropped': '6', 'plan_to_watch': '19'}, 'num_list_users': 125}"
55492,Noisy Rainy,2022-06-29,2022-06-29,"{'status': {'watching': '2', 'completed': '86', 'on_hold': '2', 'dropped': '6', 'plan_to_watch': '17'}, 'num_list_users': 113}"
55493,Howl,2020-12-13,2020-12-13,"{'status': {'watching': '6', 'completed': '100', 'on_hold': '3', 'dropped': '7', 'plan_to_watch': '23'}, 'num_list_users': 139}"
55494,Koi no Koi ni Yoru Koi no Tame no Koi,2019-07-01,2019-07-01,"{'status': {'watching': '6', 'completed': '114', 'on_hold': '2', 'dropped': '10', 'plan_to_watch': '16'}, 'num_list_users': 148}"
55496,Vocaloid wa Dasai,2017-12-23,2017-12-23,"{'status': {'watching': '5', 'completed': '55', 'on_hold': '2', 'dropped': '4', 'plan_to_watch': '9'}, 'num_list_users': 75}"
55497,Kimi ga Ikite Nakute Yokatta,2017-08-28,2017-08-28,"{'status': {'watching': '6', 'completed': '117', 'on_hold': '1', 'dropped': '7', 'plan_to_watch': '20'}, 'num_list_users': 151}"
55499,Yuusei Masshirake,2016-12-25,2016-12-25,"{'status': {'watching': '6', 'completed': '99', 'on_hold': '1', 'dropped': '7', 'plan_to_watch': '20'}, 'num_list_users': 133}"
55500,Tarinai,2022-06-03,2022-06-03,"{'status': {'watching': '4', 'completed': '85', 'on_hold': '1', 'dropped': '6', 'plan_to_watch': '12'}, 'num_list_users': 108}"
55501,Miharu no Tsukikari,2021-07-07,2021-07-07,"{'status': {'watching': '3', 'completed': '76', 'on_hold': '1', 'dropped': '5', 'plan_to_watch': '14'}, 'num_list_users': 99}"
55502,Heliotrope,2020-11-18,2020-11-18,"{'status': {'watching': '4', 'completed': '72', 'on_hold': '1', 'dropped': '6', 'plan_to_watch': '11'}, 'num_list_users': 94}"
55503,Zero,2019-03-19,2019-03-19,"{'status': {'watching': '6', 'completed': '113', 'on_hold': '1', 'dropped': '9', 'plan_to_watch': '18'}, 'num_list_users': 147}"
55505,Beautiful na Fiction,2018-11-20,2018-11-20,"{'status': {'watching': '4', 'completed': '136', 'on_hold': 0, 'dropped': '10', 'plan_to_watch': '17'}, 'num_list_users': 167}"
55506,Sayonara Human,2016-11-22,2016-11-22,"{'status': {'watching': '6', 'completed': '111', 'on_hold': '1', 'dropped': '7', 'plan_to_watch': '23'}, 'num_list_users': 148}"
55507,Cynthia,2020-08-14,2020-08-14,"{'status': {'watching': '2', 'completed': '77', 'on_hold': '1', 'dropped': '7', 'plan_to_watch': '11'}, 'num_list_users': 98}"
55508,Anemone (Music),2020-05-20,2020-05-20,"{'status': {'watching': '3', 'completed': '99', 'on_hold': '4', 'dropped': '12', 'plan_to_watch': '12'}, 'num_list_users': 130}"
55509,Cult,2019-10-11,2019-10-11,"{'status': {'watching': '3', 'completed': '84', 'on_hold': '2', 'dropped': '6', 'plan_to_watch': '9'}, 'num_list_users': 104}"
55511,Akogare,2021-06-17,2021-06-17,"{'status': {'watching': '4', 'completed': '94', 'on_hold': '1', 'dropped': '12', 'plan_to_watch': '16'}, 'num_list_users': 127}"
55512,Mahou Shoujo Noble Rose The Animation,2023-07-14,,"{'status': {'watching': '434', 'completed': 0, 'on_hold': '173', 'dropped': '77', 'plan_to_watch': '553'}, 'num_list_users': 1237}"
55513,Hopeless Romantic,2020-06-27,2020-06-27,"{'status': {'watching': '3', 'completed': '75', 'on_hold': '1', 'dropped': '6', 'plan_to_watch': '11'}, 'num_list_users': 96}"
55514,Zatsu Tabi: That's Journey,,,"{'status': {'watching': '1', 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '864'}, 'num_list_users': 865}"
55516,Anpanman ga Umareta Hi,2012-12-01,2012-12-01,"{'status': {'watching': '14', 'completed': '49', 'on_hold': '8', 'dropped': '30', 'plan_to_watch': '63'}, 'num_list_users': 164}"
55517,The iDOLM@STER Cinderella Girls: U149 Recap,2023-05-25,2023-05-25,"{'status': {'watching': '68', 'completed': '362', 'on_hold': '23', 'dropped': '64', 'plan_to_watch': '360'}, 'num_list_users': 877}"
55524,Tsundero Series,2023-09-01,2024-02-02,"{'status': {'watching': '1220', 'completed': '1249', 'on_hold': '300', 'dropped': '175', 'plan_to_watch': '1157'}, 'num_list_users': 4101}"
55526,Sleepless Nocturne The Animation,2023-08-25,2023-10-27,"{'status': {'watching': '385', 'completed': '1154', 'on_hold': '121', 'dropped': '98', 'plan_to_watch': '1006'}, 'num_list_users': 2764}"
55527,Tengoku Daimakyou Manga PV,2018-07-22,2018-07-22,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
55528,Yuuki Bakuhatsu Bang Bravern,2024-01-11,2024-03-28,"{'status': {'watching': '3856', 'completed': '4897', 'on_hold': '343', 'dropped': '956', 'plan_to_watch': '7079'}, 'num_list_users': 17131}"
55529,Honto ni Atta! Reibai Sensei: Gyakushuu no Kurage.,2011-12-07,2011-12-07,"{'status': {'watching': '17', 'completed': '83', 'on_hold': '8', 'dropped': '13', 'plan_to_watch': '144'}, 'num_list_users': 265}"
55530,Tou Tiao Dou Shi Ta,2019-12-06,2020-02-19,"{'status': {'watching': '7', 'completed': '27', 'on_hold': 0, 'dropped': '24', 'plan_to_watch': '34'}, 'num_list_users': 92}"
55531,Bingxue Zhi Yue,2021-02-04,2021-02-04,"{'status': {'watching': '4', 'completed': '40', 'on_hold': '1', 'dropped': '23', 'plan_to_watch': '25'}, 'num_list_users': 93}"
55532,Anata ga Miemashita,2017,2017,"{'status': {'watching': '5', 'completed': '84', 'on_hold': '2', 'dropped': '12', 'plan_to_watch': '18'}, 'num_list_users': 121}"
55533,Uwanosora kara Kaettekuru,2010,2010,"{'status': {'watching': '3', 'completed': '77', 'on_hold': '1', 'dropped': '4', 'plan_to_watch': '13'}, 'num_list_users': 98}"
55534,Jinshan Cheng Cai Qiu Hua Hui Yi Shi,2022-01-31,2022-01-31,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
55535,Coyote no Kubikazari,1993,1993,"{'status': {'watching': '4', 'completed': '37', 'on_hold': 0, 'dropped': '8', 'plan_to_watch': '12'}, 'num_list_users': 61}"
55536,Omoide wo Hakobu Uta,2018-07-01,2018-07-01,"{'status': {'watching': '3', 'completed': '29', 'on_hold': '1', 'dropped': '16', 'plan_to_watch': '23'}, 'num_list_users': 72}"
55538,Touhou M-1 Grand Prix,2022-12-31,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
55540,The Anus,2004,2004,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
55541,Sun Xingzhe Chuan,2022-10-14,2022-10-14,"{'status': {'watching': '5', 'completed': '24', 'on_hold': '2', 'dropped': '29', 'plan_to_watch': '36'}, 'num_list_users': 96}"
55542,Ju Ko Kishin Baryon,2019-11-08,2019-11-08,"{'status': {'watching': '4', 'completed': '19', 'on_hold': 0, 'dropped': '15', 'plan_to_watch': '39'}, 'num_list_users': 77}"
55543,Bingtai Jianzhu Zhengouqun,2015-05-13,2015-05-13,"{'status': {'watching': '4', 'completed': '61', 'on_hold': 0, 'dropped': '10', 'plan_to_watch': '19'}, 'num_list_users': 94}"
55544,The End,2012-12-01,2012-12-01,"{'status': {'watching': '17', 'completed': '140', 'on_hold': '13', 'dropped': '19', 'plan_to_watch': '309'}, 'num_list_users': 498}"
55546,Random Chatting-ui Geunyeo PV,2018-12-24,2018-12-24,"{'status': {'watching': '3', 'completed': '46', 'on_hold': 0, 'dropped': '14', 'plan_to_watch': '10'}, 'num_list_users': 73}"
55547,Kono Koi ni Kizuite The Animation,2023-08-25,,"{'status': {'watching': '2552', 'completed': '10', 'on_hold': '682', 'dropped': '202', 'plan_to_watch': '1548'}, 'num_list_users': 4994}"
55548,So_low,2023-07-28,,"{'status': {'watching': '867', 'completed': '1', 'on_hold': '309', 'dropped': '129', 'plan_to_watch': '699'}, 'num_list_users': 2005}"
55550,On Time Off Time,2020,2020,"{'status': {'watching': '3', 'completed': '28', 'on_hold': 0, 'dropped': '19', 'plan_to_watch': '19'}, 'num_list_users': 69}"
55551,Beach,2010-10-15,2010-10-15,"{'status': {'watching': '3', 'completed': '37', 'on_hold': '2', 'dropped': '21', 'plan_to_watch': '35'}, 'num_list_users': 98}"
55552,Dedari,2007,2007,"{'status': {'watching': '3', 'completed': '28', 'on_hold': '2', 'dropped': '18', 'plan_to_watch': '25'}, 'num_list_users': 76}"
