id,title,start_date,end_date,statistics
283,Akage no Anne,1979-01-07,1979-12-30,"{'status': {'watching': '1924', 'completed': '11933', 'on_hold': '1512', 'dropped': '1064', 'plan_to_watch': '16891'}, 'num_list_users': 33324}"
284,Area 88 (TV),2004-01-09,2004-03-26,"{'status': {'watching': '610', 'completed': '6936', 'on_hold': '592', 'dropped': '598', 'plan_to_watch': '5794'}, 'num_list_users': 14530}"
285,Argento Soma,2000-10-06,2001-03-22,"{'status': {'watching': '1322', 'completed': '8608', 'on_hold': '1314', 'dropped': '1536', 'plan_to_watch': '15105'}, 'num_list_users': 27885}"
286,B'T X,1996-04-06,1996-09-21,"{'status': {'watching': '571', 'completed': '6905', 'on_hold': '502', 'dropped': '676', 'plan_to_watch': '3493'}, 'num_list_users': 12147}"
287,Grappler Baki (TV),2001-01-09,2001-06-26,"{'status': {'watching': '10080', 'completed': '98404', 'on_hold': '4134', 'dropped': '3994', 'plan_to_watch': '28438'}, 'num_list_users': 145050}"
288,Bakuten Shoot Beyblade,2001-01-08,2001-12-24,"{'status': {'watching': '2857', 'completed': '95663', 'on_hold': '2380', 'dropped': '5456', 'plan_to_watch': '7261'}, 'num_list_users': 113617}"
289,Comic Party,2001-04-02,2001-06-25,"{'status': {'watching': '718', 'completed': '10471', 'on_hold': '876', 'dropped': '1160', 'plan_to_watch': '6919'}, 'num_list_users': 20144}"
290,Seikai no Monshou,1999-01-03,1999-03-28,"{'status': {'watching': '2187', 'completed': '22977', 'on_hold': '1399', 'dropped': '1208', 'plan_to_watch': '25087'}, 'num_list_users': 52858}"
291,D.C.S.S: Da Capo Second Season,2005-07-02,2005-12-24,"{'status': {'watching': '1049', 'completed': '21702', 'on_hold': '930', 'dropped': '1019', 'plan_to_watch': '9117'}, 'num_list_users': 33817}"
292,Dear Boys,2003-04-07,2003-09-29,"{'status': {'watching': '1215', 'completed': '12642', 'on_hold': '1040', 'dropped': '1627', 'plan_to_watch': '5630'}, 'num_list_users': 22154}"
293,Di Gi Charat,1999-11-30,1999-12-24,"{'status': {'watching': '1026', 'completed': '14582', 'on_hold': '845', 'dropped': '1350', 'plan_to_watch': '7606'}, 'num_list_users': 25409}"
294,Divergence Eve,2003-07-02,2003-09-24,"{'status': {'watching': '630', 'completed': '5540', 'on_hold': '522', 'dropped': '994', 'plan_to_watch': '5453'}, 'num_list_users': 13139}"
295,Divergence Eve 2: Misaki Chronicles,2004-01-03,2004-03-27,"{'status': {'watching': '366', 'completed': '3770', 'on_hold': '294', 'dropped': '361', 'plan_to_watch': '2923'}, 'num_list_users': 7714}"
296,Dragon Drive,2002-07-04,2003-03-27,"{'status': {'watching': '1543', 'completed': '12137', 'on_hold': '1722', 'dropped': '2073', 'plan_to_watch': '6037'}, 'num_list_users': 23512}"
297,Grenadier: Hohoemi no Senshi,2004-10-14,2005-01-13,"{'status': {'watching': '2200', 'completed': '33037', 'on_hold': '1860', 'dropped': '2613', 'plan_to_watch': '16171'}, 'num_list_users': 55881}"
298,.hack//Tasogare no Udewa Densetsu,2003-01-09,2003-03-27,"{'status': {'watching': '1576', 'completed': '48072', 'on_hold': '1981', 'dropped': '2724', 'plan_to_watch': '13576'}, 'num_list_users': 67929}"
299,.hack//Liminality,2002-06-20,2003-04-10,"{'status': {'watching': '792', 'completed': '23621', 'on_hold': '1114', 'dropped': '972', 'plan_to_watch': '7162'}, 'num_list_users': 33661}"
300,3x3 Eyes,1991-07-25,1992-03-19,"{'status': {'watching': '1032', 'completed': '16357', 'on_hold': '760', 'dropped': '926', 'plan_to_watch': '9460'}, 'num_list_users': 28535}"
301,Cinderella Boy,2003-06-21,2003-09-13,"{'status': {'watching': '325', 'completed': '3581', 'on_hold': '325', 'dropped': '519', 'plan_to_watch': '3069'}, 'num_list_users': 7819}"
302,Mirai Shounen Conan,1978-04-04,1978-10-31,"{'status': {'watching': '2377', 'completed': '20964', 'on_hold': '1674', 'dropped': '1074', 'plan_to_watch': '24668'}, 'num_list_users': 50757}"
303,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,1998-04-06,1999-03-29,"{'status': {'watching': '710', 'completed': '14220', 'on_hold': '921', 'dropped': '1310', 'plan_to_watch': '5219'}, 'num_list_users': 22380}"
304,Aa! Megami-sama! Movie,2000-10-21,2000-10-21,"{'status': {'watching': '798', 'completed': '33273', 'on_hold': '428', 'dropped': '324', 'plan_to_watch': '8222'}, 'num_list_users': 43045}"
305,Abashiri Ikka,1991-05-21,1991-11-21,"{'status': {'watching': '197', 'completed': '2260', 'on_hold': '117', 'dropped': '189', 'plan_to_watch': '2076'}, 'num_list_users': 4839}"
306,Abenobashi Mahou☆Shoutengai,2002-04-04,2002-06-27,"{'status': {'watching': '4305', 'completed': '41752', 'on_hold': '3829', 'dropped': '3959', 'plan_to_watch': '36591'}, 'num_list_users': 90436}"
307,Kerokko Demetan,1973-01-02,1973-09-25,"{'status': {'watching': '86', 'completed': '791', 'on_hold': '71', 'dropped': '210', 'plan_to_watch': '358'}, 'num_list_users': 1516}"
308,Zettai Shounen,2005-05-21,2005-11-19,"{'status': {'watching': '987', 'completed': '4612', 'on_hold': '939', 'dropped': '1032', 'plan_to_watch': '13105'}, 'num_list_users': 20675}"
309,Akahori Gedou Hour Rabuge,2005-07-05,2005-09-27,"{'status': {'watching': '350', 'completed': '2037', 'on_hold': '261', 'dropped': '428', 'plan_to_watch': '3183'}, 'num_list_users': 6259}"
310,"Chiisana Obake: Acchi, Kocchi, Socchi",1991-04-09,1992-04-07,"{'status': {'watching': '60', 'completed': '964', 'on_hold': '63', 'dropped': '210', 'plan_to_watch': '588'}, 'num_list_users': 1885}"
311,Ace wo Nerae!,1973-10-05,1974-03-29,"{'status': {'watching': '725', 'completed': '4375', 'on_hold': '580', 'dropped': '580', 'plan_to_watch': '7468'}, 'num_list_users': 13728}"
312,Ace wo Nerae! Final Stage,1989-10-25,1990-04-25,"{'status': {'watching': '141', 'completed': '1220', 'on_hold': '83', 'dropped': '133', 'plan_to_watch': '1076'}, 'num_list_users': 2653}"
313,Ace wo Nerae! (1979),1979-09-08,1979-09-08,"{'status': {'watching': '129', 'completed': '2568', 'on_hold': '78', 'dropped': '148', 'plan_to_watch': '1751'}, 'num_list_users': 4674}"
314,Ace wo Nerae! 2,1988-07-25,1988-10-25,"{'status': {'watching': '163', 'completed': '1636', 'on_hold': '131', 'dropped': '142', 'plan_to_watch': '1400'}, 'num_list_users': 3472}"
315,Xiao Qian,1997-07-31,1997-07-31,"{'status': {'watching': '101', 'completed': '1586', 'on_hold': '57', 'dropped': '116', 'plan_to_watch': '1410'}, 'num_list_users': 3270}"
316,Nageki no Kenkou Yuuryouji,1994-08-05,1995-10-13,"{'status': {'watching': '407', 'completed': '3188', 'on_hold': '218', 'dropped': '246', 'plan_to_watch': '1930'}, 'num_list_users': 5989}"
317,Final Fantasy VII: Advent Children,2005-09-14,2005-09-14,"{'status': {'watching': '1881', 'completed': '197455', 'on_hold': '567', 'dropped': '582', 'plan_to_watch': '12774'}, 'num_list_users': 213259}"
318,Hand Maid May,2000-07-26,2000-09-27,"{'status': {'watching': '1180', 'completed': '18798', 'on_hold': '869', 'dropped': '1205', 'plan_to_watch': '8209'}, 'num_list_users': 30261}"
319,Happy World!,2002-12-13,2003-06-27,"{'status': {'watching': '192', 'completed': '3982', 'on_hold': '144', 'dropped': '204', 'plan_to_watch': '1866'}, 'num_list_users': 6388}"
320,A Kite,1998-02-25,1998-10-25,"{'status': {'watching': '2240', 'completed': '46105', 'on_hold': '841', 'dropped': '868', 'plan_to_watch': '20896'}, 'num_list_users': 70950}"
321,Najica Dengeki Sakusen,2001-10-05,2001-12-27,"{'status': {'watching': '711', 'completed': '8175', 'on_hold': '527', 'dropped': '1081', 'plan_to_watch': '4909'}, 'num_list_users': 15403}"
322,Paradise Kiss,2005-10-14,2005-12-30,"{'status': {'watching': '9926', 'completed': '126170', 'on_hold': '6031', 'dropped': '5807', 'plan_to_watch': '78687'}, 'num_list_users': 226621}"
323,Mousou Dairinin,2004-02-03,2004-05-18,"{'status': {'watching': '22816', 'completed': '190812', 'on_hold': '15488', 'dropped': '11407', 'plan_to_watch': '178377'}, 'num_list_users': 418900}"
324,Kidou Keisatsu Patlabor: On Television,1989-10-11,1990-09-26,"{'status': {'watching': '2822', 'completed': '11732', 'on_hold': '2061', 'dropped': '1275', 'plan_to_watch': '21197'}, 'num_list_users': 39087}"
325,Peach Girl,2005-01-08,2005-06-25,"{'status': {'watching': '4313', 'completed': '66274', 'on_hold': '3241', 'dropped': '6797', 'plan_to_watch': '23426'}, 'num_list_users': 104051}"
326,Petshop of Horrors,1999-03-02,1999-03-23,"{'status': {'watching': '1781', 'completed': '41161', 'on_hold': '1062', 'dropped': '1088', 'plan_to_watch': '23545'}, 'num_list_users': 68637}"
327,Puchi Pri*Yucie,2002-09-30,2003-03-24,"{'status': {'watching': '688', 'completed': '8175', 'on_hold': '570', 'dropped': '661', 'plan_to_watch': '5403'}, 'num_list_users': 15497}"
328,Piano (TV),2002-11-11,2003-01-13,"{'status': {'watching': '355', 'completed': '3871', 'on_hold': '359', 'dropped': '725', 'plan_to_watch': '3719'}, 'num_list_users': 9029}"
329,Planetes,2003-10-04,2004-04-17,"{'status': {'watching': '14777', 'completed': '85533', 'on_hold': '10856', 'dropped': '7771', 'plan_to_watch': '134423'}, 'num_list_users': 253360}"
330,Midori no Hibi,2004-04-04,2004-06-27,"{'status': {'watching': '6002', 'completed': '115346', 'on_hold': '3865', 'dropped': '5283', 'plan_to_watch': '37632'}, 'num_list_users': 168128}"
331,Mahoujin Guruguru,1994-10-13,1995-09-14,"{'status': {'watching': '702', 'completed': '4238', 'on_hold': '710', 'dropped': '693', 'plan_to_watch': '4726'}, 'num_list_users': 11069}"
332,Dokidoki♡Densetsu: Mahoujin Guruguru,2000-04-04,2000-12-26,"{'status': {'watching': '228', 'completed': '1992', 'on_hold': '198', 'dropped': '271', 'plan_to_watch': '1516'}, 'num_list_users': 4205}"
333,Mama wa Shougaku 4-nensei,1992-01-10,1992-12-25,"{'status': {'watching': '386', 'completed': '3396', 'on_hold': '313', 'dropped': '332', 'plan_to_watch': '2514'}, 'num_list_users': 6941}"
334,Marmalade Boy,1994-03-13,1995-09-03,"{'status': {'watching': '4144', 'completed': '26146', 'on_hold': '3720', 'dropped': '3927', 'plan_to_watch': '18081'}, 'num_list_users': 56018}"
335,Matantei Loki Ragnarok,2003-04-05,2003-09-27,"{'status': {'watching': '1853', 'completed': '20850', 'on_hold': '2005', 'dropped': '2228', 'plan_to_watch': '11990'}, 'num_list_users': 38926}"
336,Ginyuu Mokushiroku Meine Liebe,2004-11-04,2005-02-03,"{'status': {'watching': '568', 'completed': '4666', 'on_hold': '661', 'dropped': '1021', 'plan_to_watch': '6224'}, 'num_list_users': 13140}"
337,Psychic Academy,2002-03-29,2002-09-13,"{'status': {'watching': '502', 'completed': '6523', 'on_hold': '354', 'dropped': '602', 'plan_to_watch': '3699'}, 'num_list_users': 11680}"
338,Versailles no Bara,1979-10-10,1980-09-03,"{'status': {'watching': '6467', 'completed': '33940', 'on_hold': '4993', 'dropped': '3064', 'plan_to_watch': '49190'}, 'num_list_users': 97654}"
339,Serial Experiments Lain,1998-07-06,1998-09-28,"{'status': {'watching': '60288', 'completed': '345802', 'on_hold': '35784', 'dropped': '22626', 'plan_to_watch': '308980'}, 'num_list_users': 773480}"
340,Mutsu Enmei Ryuu Gaiden: Shura no Toki,2004-04-06,2004-09-28,"{'status': {'watching': '1389', 'completed': '12481', 'on_hold': '846', 'dropped': '948', 'plan_to_watch': '8944'}, 'num_list_users': 24608}"
341,Spiral: Suiri no Kizuna,2002-10-01,2003-03-25,"{'status': {'watching': '2271', 'completed': '28571', 'on_hold': '2689', 'dropped': '2693', 'plan_to_watch': '16418'}, 'num_list_users': 52642}"
342,Starship Operators,2005-01-05,2005-03-30,"{'status': {'watching': '767', 'completed': '6709', 'on_hold': '610', 'dropped': '801', 'plan_to_watch': '7169'}, 'num_list_users': 16056}"
343,Tsukuyomi: Moon Phase,2004-10-05,2005-03-29,"{'status': {'watching': '4570', 'completed': '36462', 'on_hold': '4760', 'dropped': '5618', 'plan_to_watch': '25237'}, 'num_list_users': 76647}"
344,Futatsu no Spica,2003-11-01,2004-03-27,"{'status': {'watching': '402', 'completed': '4787', 'on_hold': '500', 'dropped': '467', 'plan_to_watch': '4548'}, 'num_list_users': 10704}"
345,Eikoku Koi Monogatari Emma,2005-04-03,2005-06-19,"{'status': {'watching': '2777', 'completed': '23143', 'on_hold': '2078', 'dropped': '1851', 'plan_to_watch': '29019'}, 'num_list_users': 58868}"
346,W: Wish,2004-10-03,2004-12-26,"{'status': {'watching': '666', 'completed': '7554', 'on_hold': '525', 'dropped': '747', 'plan_to_watch': '6293'}, 'num_list_users': 15785}"
347,Wild Arms: Twilight Venom,1999-10-18,2000-03-27,"{'status': {'watching': '429', 'completed': '3888', 'on_hold': '402', 'dropped': '538', 'plan_to_watch': '3085'}, 'num_list_users': 8342}"
348,Binzume Yousei,2003-10-04,2003-12-27,"{'status': {'watching': '756', 'completed': '9999', 'on_hold': '918', 'dropped': '1597', 'plan_to_watch': '6016'}, 'num_list_users': 19286}"
349,Magical Canan,2005-01-01,2005-03-26,"{'status': {'watching': '330', 'completed': '2146', 'on_hold': '201', 'dropped': '322', 'plan_to_watch': '3094'}, 'num_list_users': 6093}"
350,Ojamajo Doremi,1999-02-07,2000-01-30,"{'status': {'watching': '3305', 'completed': '33777', 'on_hold': '2837', 'dropped': '2793', 'plan_to_watch': '13496'}, 'num_list_users': 56208}"
351,Ojamajo Doremi Sharp,2000-02-06,2001-01-28,"{'status': {'watching': '891', 'completed': '16593', 'on_hold': '695', 'dropped': '609', 'plan_to_watch': '3605'}, 'num_list_users': 22393}"
352,Motto! Ojamajo Doremi,2001-02-04,2002-01-27,"{'status': {'watching': '771', 'completed': '15677', 'on_hold': '679', 'dropped': '818', 'plan_to_watch': '4041'}, 'num_list_users': 21986}"
353,Ojamajo Doremi Dokkaan!,2002-02-03,2003-01-26,"{'status': {'watching': '627', 'completed': '11857', 'on_hold': '464', 'dropped': '458', 'plan_to_watch': '4136'}, 'num_list_users': 17542}"
354,UG☆Ultimate Girls,2005-01-10,2005-03-28,"{'status': {'watching': '560', 'completed': '4380', 'on_hold': '360', 'dropped': '739', 'plan_to_watch': '3674'}, 'num_list_users': 9713}"
355,Shakugan no Shana,2005-10-06,2006-03-23,"{'status': {'watching': '24554', 'completed': '327675', 'on_hold': '20806', 'dropped': '24622', 'plan_to_watch': '138372'}, 'num_list_users': 536029}"
356,Fate/stay night,2006-01-07,2006-06-17,"{'status': {'watching': '41113', 'completed': '655180', 'on_hold': '25446', 'dropped': '30127', 'plan_to_watch': '189662'}, 'num_list_users': 941528}"
357,Bokusatsu Tenshi Dokuro-chan,2005-03-13,2005-09-22,"{'status': {'watching': '5622', 'completed': '144297', 'on_hold': '3381', 'dropped': '6658', 'plan_to_watch': '41374'}, 'num_list_users': 201332}"
358,"Iriya no Sora, UFO no Natsu",2005-02-25,2005-06-29,"{'status': {'watching': '915', 'completed': '13853', 'on_hold': '674', 'dropped': '711', 'plan_to_watch': '9762'}, 'num_list_users': 25915}"
359,I'll/CKBC,2002-12-18,2003-03-26,"{'status': {'watching': '170', 'completed': '2905', 'on_hold': '108', 'dropped': '165', 'plan_to_watch': '2294'}, 'num_list_users': 5642}"
360,Himiko-den,1999-01-07,1999-04-01,"{'status': {'watching': '306', 'completed': '2573', 'on_hold': '280', 'dropped': '386', 'plan_to_watch': '2726'}, 'num_list_users': 6271}"
361,Memories Off,2001-11-21,2002-03-06,"{'status': {'watching': '229', 'completed': '2994', 'on_hold': '187', 'dropped': '268', 'plan_to_watch': '2994'}, 'num_list_users': 6672}"
362,Memories Off 2nd,2003-01-22,2003-05-21,"{'status': {'watching': '137', 'completed': '2212', 'on_hold': '107', 'dropped': '112', 'plan_to_watch': '1470'}, 'num_list_users': 4038}"
363,Memories Off 3.5,2004-05-12,2004-10-20,"{'status': {'watching': '120', 'completed': '1770', 'on_hold': '103', 'dropped': '109', 'plan_to_watch': '1379'}, 'num_list_users': 3481}"
364,Gallery Fake,2005-01-09,2005-09-25,"{'status': {'watching': '916', 'completed': '3954', 'on_hold': '832', 'dropped': '828', 'plan_to_watch': '8661'}, 'num_list_users': 15191}"
365,Fake,1998-04-21,1998-04-21,"{'status': {'watching': '340', 'completed': '16328', 'on_hold': '172', 'dropped': '262', 'plan_to_watch': '4509'}, 'num_list_users': 21611}"
366,AIKa,1997-04-25,1999-04-25,"{'status': {'watching': '1802', 'completed': '19076', 'on_hold': '1068', 'dropped': '1679', 'plan_to_watch': '12697'}, 'num_list_users': 36322}"
367,Akazukin Chacha OVA,1995-12-06,1996-03-06,"{'status': {'watching': '94', 'completed': '1638', 'on_hold': '85', 'dropped': '122', 'plan_to_watch': '915'}, 'num_list_users': 2854}"
368,Bible Black,2001-07-21,2003-06-25,"{'status': {'watching': '3651', 'completed': '47143', 'on_hold': '1862', 'dropped': '3128', 'plan_to_watch': '11172'}, 'num_list_users': 66956}"
369,Boogiepop wa Warawanai,2000-01-05,2000-03-22,"{'status': {'watching': '7950', 'completed': '39569', 'on_hold': '5740', 'dropped': '5666', 'plan_to_watch': '77065'}, 'num_list_users': 135990}"
370,Burn Up Excess,1997-12-12,1998-07-01,"{'status': {'watching': '509', 'completed': '6219', 'on_hold': '425', 'dropped': '490', 'plan_to_watch': '4071'}, 'num_list_users': 11714}"
371,Cardcaptor Sakura Movie 1,1999-08-21,1999-08-21,"{'status': {'watching': '971', 'completed': '86044', 'on_hold': '581', 'dropped': '332', 'plan_to_watch': '11981'}, 'num_list_users': 99909}"
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,2000-07-15,2000-07-15,"{'status': {'watching': '1557', 'completed': '96920', 'on_hold': '733', 'dropped': '508', 'plan_to_watch': '15932'}, 'num_list_users': 115650}"
373,Bannou Bunka Neko-Musume,1992-10-21,1994-05-25,"{'status': {'watching': '501', 'completed': '6443', 'on_hold': '459', 'dropped': '499', 'plan_to_watch': '4790'}, 'num_list_users': 12692}"
374,Bannou Bunka Neko-Musume DASH!,1998-09-23,1998-12-23,"{'status': {'watching': '302', 'completed': '3019', 'on_hold': '244', 'dropped': '338', 'plan_to_watch': '2082'}, 'num_list_users': 5985}"
375,Bannou Bunka Neko-Musume (1998),1998-01-07,1998-03-25,"{'status': {'watching': '416', 'completed': '3969', 'on_hold': '409', 'dropped': '488', 'plan_to_watch': '3250'}, 'num_list_users': 8532}"
376,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",2005-04-21,2005-04-21,"{'status': {'watching': '2191', 'completed': '163533', 'on_hold': '1137', 'dropped': '792', 'plan_to_watch': '25946'}, 'num_list_users': 193599}"
377,eX-Driver,2000-07-25,2001-09-25,"{'status': {'watching': '450', 'completed': '6394', 'on_hold': '251', 'dropped': '417', 'plan_to_watch': '4129'}, 'num_list_users': 11641}"
378,eX-Driver the Movie,2002-04-20,2002-04-20,"{'status': {'watching': '136', 'completed': '3657', 'on_hold': '72', 'dropped': '98', 'plan_to_watch': '1415'}, 'num_list_users': 5378}"
379,Heppoko Jikken Animation Excel♥Saga,1999-10-08,2000-03-31,"{'status': {'watching': '5947', 'completed': '53358', 'on_hold': '7590', 'dropped': '8162', 'plan_to_watch': '34887'}, 'num_list_users': 109944}"
380,Fushigi Yuugi OVA,1996-10-25,1997-02-25,"{'status': {'watching': '440', 'completed': '17958', 'on_hold': '329', 'dropped': '284', 'plan_to_watch': '4347'}, 'num_list_users': 23358}"
381,Fushigi Yuugi: Dai Ni Bu,1997-05-25,1998-10-25,"{'status': {'watching': '459', 'completed': '15550', 'on_hold': '342', 'dropped': '279', 'plan_to_watch': '4209'}, 'num_list_users': 20839}"
382,Futari Ecchi,2002-07-26,2004-01-22,"{'status': {'watching': '1549', 'completed': '23679', 'on_hold': '865', 'dropped': '1078', 'plan_to_watch': '9962'}, 'num_list_users': 37133}"
383,Galaxy Angel,2001-04-08,2001-09-30,"{'status': {'watching': '1290', 'completed': '14729', 'on_hold': '1505', 'dropped': '1815', 'plan_to_watch': '9985'}, 'num_list_users': 29324}"
384,Gantz,2004-04-13,2004-06-22,"{'status': {'watching': '13477', 'completed': '221606', 'on_hold': '8867', 'dropped': '17470', 'plan_to_watch': '97255'}, 'num_list_users': 358675}"
385,Gilgamesh,2003-10-02,2004-03-18,"{'status': {'watching': '2030', 'completed': '12433', 'on_hold': '2037', 'dropped': '3127', 'plan_to_watch': '22115'}, 'num_list_users': 41742}"
386,H2,1995-06-01,1996-03-21,"{'status': {'watching': '633', 'completed': '4126', 'on_hold': '507', 'dropped': '473', 'plan_to_watch': '4234'}, 'num_list_users': 9973}"
387,Haibane Renmei,2002-10-10,2002-12-19,"{'status': {'watching': '13891', 'completed': '119067', 'on_hold': '10206', 'dropped': '6961', 'plan_to_watch': '136974'}, 'num_list_users': 287099}"
388,Capeta,2005-10-04,2006-09-26,"{'status': {'watching': '1512', 'completed': '14568', 'on_hold': '1102', 'dropped': '1276', 'plan_to_watch': '8941'}, 'num_list_users': 27399}"
389,Karas,2005-03-25,2007-10-26,"{'status': {'watching': '2425', 'completed': '34148', 'on_hold': '2403', 'dropped': '2205', 'plan_to_watch': '23000'}, 'num_list_users': 64181}"
390,Suzuka,2005-07-07,2005-12-29,"{'status': {'watching': '4869', 'completed': '67939', 'on_hold': '3768', 'dropped': '4975', 'plan_to_watch': '34611'}, 'num_list_users': 116162}"
391,Tales of Phantasia The Animation,2004-11-25,2006-02-24,"{'status': {'watching': '680', 'completed': '14128', 'on_hold': '593', 'dropped': '451', 'plan_to_watch': '7426'}, 'num_list_users': 23278}"
392,Yuu☆Yuu☆Hakusho,1992-10-10,1995-01-07,"{'status': {'watching': '76960', 'completed': '349151', 'on_hold': '56846', 'dropped': '26416', 'plan_to_watch': '178181'}, 'num_list_users': 687554}"
393,Escaflowne,2000-06-24,2000-06-24,"{'status': {'watching': '1653', 'completed': '44074', 'on_hold': '838', 'dropped': '657', 'plan_to_watch': '23795'}, 'num_list_users': 71017}"
394,Ai Yori Aoshi: Enishi,2003-10-13,2003-12-29,"{'status': {'watching': '1524', 'completed': '45187', 'on_hold': '1239', 'dropped': '1312', 'plan_to_watch': '10076'}, 'num_list_users': 59338}"
395,Gantz 2nd Stage,2004-08-26,2004-11-18,"{'status': {'watching': '2792', 'completed': '128933', 'on_hold': '1734', 'dropped': '2195', 'plan_to_watch': '26929'}, 'num_list_users': 162583}"
396,Seikai no Senki,2000-04-14,2000-07-14,"{'status': {'watching': '1368', 'completed': '18932', 'on_hold': '900', 'dropped': '761', 'plan_to_watch': '12068'}, 'num_list_users': 34029}"
397,Seikai no Senki II,2001-07-11,2001-09-26,"{'status': {'watching': '711', 'completed': '15658', 'on_hold': '500', 'dropped': '362', 'plan_to_watch': '6637'}, 'num_list_users': 23868}"
398,Seikai no Senki III,2005-08-06,2005-08-06,"{'status': {'watching': '471', 'completed': '12084', 'on_hold': '239', 'dropped': '190', 'plan_to_watch': '4821'}, 'num_list_users': 17805}"
399,Seikai no Senki Special,2001-07-04,2001-07-04,"{'status': {'watching': '99', 'completed': '1914', 'on_hold': '62', 'dropped': '117', 'plan_to_watch': '1276'}, 'num_list_users': 3468}"
400,Seihou Bukyou Outlaw Star,1998-01-09,1998-06-26,"{'status': {'watching': '8178', 'completed': '76595', 'on_hold': '6245', 'dropped': '3885', 'plan_to_watch': '61390'}, 'num_list_users': 156293}"
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,2001-12-19,2002-03-20,"{'status': {'watching': '1490', 'completed': '63854', 'on_hold': '850', 'dropped': '555', 'plan_to_watch': '17663'}, 'num_list_users': 84412}"
402,Otogi Juushi Akazukin OVA,2005-02-20,2005-02-20,"{'status': {'watching': '84', 'completed': '1054', 'on_hold': '42', 'dropped': '67', 'plan_to_watch': '824'}, 'num_list_users': 2071}"
403,Hanaukyou Maid-tai,2001-04-13,2001-06-29,"{'status': {'watching': '1604', 'completed': '19468', 'on_hold': '960', 'dropped': '1390', 'plan_to_watch': '9061'}, 'num_list_users': 32483}"
404,Bastard!! Ankoku no Hakaishin,1992-08-25,1993-06-25,"{'status': {'watching': '2402', 'completed': '23593', 'on_hold': '1088', 'dropped': '1595', 'plan_to_watch': '15079'}, 'num_list_users': 43757}"
405,Blood: The Last Vampire,2000-11-18,2000-11-18,"{'status': {'watching': '1902', 'completed': '80644', 'on_hold': '893', 'dropped': '713', 'plan_to_watch': '27700'}, 'num_list_users': 111852}"
406,Buzzer Beater,2005-02-05,2005-04-30,"{'status': {'watching': '601', 'completed': '8893', 'on_hold': '486', 'dropped': '919', 'plan_to_watch': '4615'}, 'num_list_users': 15514}"
407,Tantei Gakuen Q,2003-04-15,2004-03-20,"{'status': {'watching': '1805', 'completed': '17918', 'on_hold': '1827', 'dropped': '1454', 'plan_to_watch': '12316'}, 'num_list_users': 35320}"
408,Final Fantasy VII: Last Order,2005-09-14,2005-09-14,"{'status': {'watching': '697', 'completed': '54289', 'on_hold': '341', 'dropped': '233', 'plan_to_watch': '10657'}, 'num_list_users': 66217}"
411,Gun x Sword,2005-07-04,2005-12-26,"{'status': {'watching': '3999', 'completed': '40896', 'on_hold': '3937', 'dropped': '4160', 'plan_to_watch': '25240'}, 'num_list_users': 78232}"
412,Kore ga Watashi no Goshujinsama,2005-04-08,2005-07-01,"{'status': {'watching': '3001', 'completed': '47771', 'on_hold': '2971', 'dropped': '4960', 'plan_to_watch': '18420'}, 'num_list_users': 77123}"
413,Hametsu no Mars,2005-07-06,2005-07-06,"{'status': {'watching': '939', 'completed': '53522', 'on_hold': '311', 'dropped': '1089', 'plan_to_watch': '11314'}, 'num_list_users': 67175}"
415,Tonari no Yamada-kun,1999-07-17,1999-07-17,"{'status': {'watching': '728', 'completed': '34046', 'on_hold': '517', 'dropped': '607', 'plan_to_watch': '12679'}, 'num_list_users': 48577}"
416,Kurenai no Buta,1992-07-18,1992-07-18,"{'status': {'watching': '2948', 'completed': '205453', 'on_hold': '1240', 'dropped': '752', 'plan_to_watch': '40484'}, 'num_list_users': 250877}"
417,Ragnarök The Animation,2004-04-07,2004-09-29,"{'status': {'watching': '1989', 'completed': '30383', 'on_hold': '1945', 'dropped': '3778', 'plan_to_watch': '11803'}, 'num_list_users': 49898}"
418,Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,1991-11-02,1991-11-02,"{'status': {'watching': '315', 'completed': '17729', 'on_hold': '236', 'dropped': '154', 'plan_to_watch': '3827'}, 'num_list_users': 22261}"
419,Samurai Deeper Kyou,2002-07-02,2002-12-24,"{'status': {'watching': '2443', 'completed': '32071', 'on_hold': '2814', 'dropped': '3582', 'plan_to_watch': '15675'}, 'num_list_users': 56585}"
420,Spriggan,1998-09-05,1998-09-05,"{'status': {'watching': '1984', 'completed': '18809', 'on_hold': '475', 'dropped': '324', 'plan_to_watch': '13964'}, 'num_list_users': 35556}"
421,Stratos 4,2003-01-05,2003-03-30,"{'status': {'watching': '502', 'completed': '6154', 'on_hold': '458', 'dropped': '606', 'plan_to_watch': '4614'}, 'num_list_users': 12334}"
422,Stratos 4 OVA,2004-05-28,2004-08-01,"{'status': {'watching': '120', 'completed': '2184', 'on_hold': '76', 'dropped': '87', 'plan_to_watch': '1115'}, 'num_list_users': 3582}"
423,Stratos 4 Advance,2005-03-05,2006-01-27,"{'status': {'watching': '139', 'completed': '2281', 'on_hold': '115', 'dropped': '119', 'plan_to_watch': '1144'}, 'num_list_users': 3798}"
